2022-07-05 05:48:27,080---Watching for file changes with StatReloader
2022-07-05 05:48:50,994---Electronic device details table exceeded the limit of 6 rows
2022-07-05 05:48:51,064---"POST / HTTP/1.1" 200 7419
2022-07-05 05:52:19,591---Watching for file changes with StatReloader
2022-07-05 05:52:48,484---Internal Server Error: /
Traceback (most recent call last):
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\rest_framework\decorators.py", line 50, in handler
    return func(*args, **kwargs)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\views.py", line 19, in device_list
    serializer.save()
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\rest_framework\serializers.py", line 212, in save
    self.instance = self.create(validated_data)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\rest_framework\serializers.py", line 962, in create
    instance = ModelClass._default_manager.create(**validated_data)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\django\db\models\query.py", line 514, in create
    obj.save(force_insert=True, using=self.db)
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\django\db\models\base.py", line 806, in save
    self.save_base(
  File "C:\Users\lenovo\Desktop\JR\Python\Strands\senv\lib\site-packages\django\db\models\base.py", line 872, in save_base
    post_save.send(
